author_count,citation_count,year,read_count,download_count,Journal_Rank
-0.3426592185146468,-0.5901267632021772,0.3997457781165556,15.781132806921391,0.6910798124818885,-0.7185314941992448
0.4114896686059812,11.30885101033895,0.1913188301319903,5.439944742202619,4.147883386977359,-0.4052380304058496
-0.3426592185146468,-0.5884987733576648,1.0250266220702515,1.420615365530947,-0.9408518283736532,-0.2079791828322304
0.7466669517707049,9.594577704067394,-0.6423889618062708,6.174266068408083,3.974185118001657,-0.4052380304058496
-0.3342797864355288,7.654013809408614,-1.267669805759967,3.746686154717078,2.386458126436339,-0.5270743774366144
3.893143697479548,8.515220437155673,-0.6423889618062708,3.4689399119228943,2.160234333009902,-0.2485912985091521
-0.1625014288136079,8.325559620269978,-1.267669805759967,2.314759568616424,0.5839485447902882,-0.4052380304058496
1.5510924313660417,5.543324975998288,-0.2255350658371402,4.858966987057707,2.58303880210345,-0.4052380304058496
2.271723590170197,4.131857780806038,-0.6423889618062708,3.540644229658251,2.4571855653006964,-0.4052380304058496
-0.3426592185146468,4.498969490743583,-1.684523701729097,5.872762370942545,7.12311631155816,-0.4400484152717824
1.5594718634451596,1.4660244104169835,0.8165996740856861,1.6663970329491289,0.593829584043397,-0.4052380304058496
4.36658160994972,5.969858315260536,-0.4339620138217054,1.876974472081578,1.246498229446107,-0.2485912985091521
-0.1918294410905212,4.926316824928088,-1.8929506497136623,5.260899924724875,5.895787225382545,-0.422643222838816
0.4994737054367211,-0.1391735762722424,1.0250266220702515,0.1284258082699789,0.4154508227899073,-0.7185314941992448
-0.3259003543564107,2.340254956920142,-1.684523701729097,5.277314166134174,6.734115397804194,-0.2195826444542081
0.2355215949445013,5.759033630396181,-0.2255350658371402,1.1953514998743884,-0.0921225620013637,-0.422643222838816
-0.263054613763025,5.986952208627916,-1.684523701729097,3.5762804116652807,3.950262601915184,-0.2195826444542081
-0.3426592185146468,2.217341723659456,-1.0592428577754014,3.9859885163158,5.986796797450652,0.8073237090908093
-0.3426592185146468,2.234435617026836,-1.267669805759967,4.537161464691195,6.263985951235229,0.8073237090908093
0.759236099889382,5.977184269560842,-1.0592428577754014,3.891822605072982,2.67976897584441,-0.4052380304058496
15.054547226864845,2.223039688115249,-0.4339620138217054,4.134148642720785,2.9918017943636337,-0.2079791828322304
1.1111722472123418,2.0887305259429763,-0.0171081178525749,2.426203628711136,1.957933055669938,-0.2079791828322304
1.018998494342043,2.442004322202167,-0.0171081178525749,1.8460897810088188,1.2652201985572609,-0.4400484152717824
1.4337803822583883,2.200247830292076,0.3997457781165556,1.679787598309346,0.646355108494133,-0.4052380304058496
4.425237634503547,-0.4525616213408793,1.0250266220702515,-0.2363591093656177,-0.4405592093478306,-0.7185314941992448
0.3235056317752413,0.5046964072324116,-0.0171081178525749,1.857968508344496,1.6750233002125083,-0.422643222838816
-0.1960191571300803,0.0683951289030884,-0.0171081178525749,1.8108855527230865,0.9760697867294464,-0.422643222838816
-0.258864897723466,1.9218615668804555,-0.850815909790836,3.23978846277466,4.283617663033221,-0.4458501460827712
-0.3426592185146468,1.3585770806791653,-1.4760967537445318,3.92443511103093,6.966579847601016,0.8073237090908093
-0.3217106383168516,2.1961778556807947,-1.4760967537445318,2.516265979601629,2.8955916753202064,-0.4458501460827712
0.1768655703906747,1.7069669074048186,-0.6423889618062708,1.43465386147311,0.2594344135302953,-0.7185314941992448
-0.3049517741586154,1.732200749994761,-1.267669805759967,2.732242840250295,3.4515301469819573,-0.2195826444542081
-0.263054613763025,3.629622913773962,-1.267669805759967,1.2426504323564462,0.9994722481183884,-0.2195826444542081
0.2564701751422965,-0.4639575502524661,1.0250266220702515,-0.1525600874339354,-0.2606202840017447,-0.4052380304058496
-0.1625014288136079,-0.5111692557433257,1.0250266220702515,-0.4054689912535231,-0.3901139036872227,3.3136714194379704
0.4701456931598078,-0.4346537330512429,1.0250266220702515,-0.351258799230708,-0.2985842769215837,-0.7185314941992448
0.298367335537887,-0.4720974994750281,0.8165996740856861,0.3627607020737814,0.2516335930673147,-0.2195826444542081
0.0008974967291948,2.118848338066456,-0.4339620138217054,0.2329586088239332,-0.3069051520820963,-0.7185314941992448
-0.3300900703959697,0.5519081127232711,0.3997457781165556,1.0104753071591304,0.955787653525697,-0.422643222838816
-0.3384695024750878,0.1302587429945596,-0.4339620138217054,1.4862723311681414,1.7046664179718347,0.8073237090908093
-0.2756237618817022,0.6170277065037671,0.6081727261011209,0.4590863819230864,0.4861782616542647,-0.2079791828322304
1.0776545188958695,0.0692091238253446,0.6081727261011209,0.9446023646612872,0.6915998671794206,-0.2195826444542081
0.2229524468258241,1.4692803901060083,0.6081727261011209,-0.1076369004190129,-0.5565314068974755,-0.4400484152717824
-0.3259003543564107,1.2348498524962228,-0.6423889618062708,1.4072248001707297,1.773833692743596,-0.4400484152717824
-0.3426592185146468,0.9825114265968008,-1.267669805759967,2.141330149515545,3.151978641203502,-0.2195826444542081
0.566509162069666,2.07082263765334,-1.684523701729097,1.1508602665807632,0.1762256619251689,-0.7185314941992448
-0.3468489345542059,1.2486877661745783,-1.4760967537445318,2.271348219626042,3.164980008641803,0.8073237090908093
-0.2965723420794974,1.48393229870662,-0.850815909790836,2.0311819505847253,2.415581189498133,-0.2195826444542081
3.189271402833628,-0.564892920612235,1.0250266220702515,-0.4987709950537468,-0.6043764390704232,-0.7185314941992448
-0.2337266014861117,-0.3508122560588544,1.0250266220702515,-0.1018055251814989,0.0909366915299143,-0.4052380304058496
-0.2337266014861117,-0.3597662002036725,1.0250266220702515,-0.0037520304470046,0.0914567462274463,-0.4400484152717824
-0.3468489345542059,-0.5600089510786977,-1.0592428577754014,0.1580146381788461,-0.8274799043116684,-0.4516518768937601
4.492273091136491,1.764760546885009,-0.4339620138217054,0.5856488222632046,0.412330494604715,-0.2079791828322304
0.3109364836565641,-0.2205730684978624,0.8165996740856861,0.4025004444331359,0.3603250248515111,0.8943496712556412
-0.2002088731696393,-0.414303859994838,1.0250266220702515,-0.2255602663331845,-0.0411572016432238,-0.4400484152717824
-0.3049517741586154,-0.2604588196884162,0.8165996740856861,0.2966717827152896,0.52830269215436,3.3136714194379704
-0.170880860892726,-0.58524279366864,0.8165996740856861,-0.0821516308624703,-0.8545227485833344,-0.4458501460827712
6.60388997507425,1.0793768223452886,0.8165996740856861,0.1880354218090107,-0.2184958535016495,0.151728127449075
-0.0451893797059546,1.5230040549749175,-0.4339620138217054,0.5424534501334715,0.618792209524935,-0.4458501460827712
-0.2798134779212612,0.1636325348070638,-0.2255350658371402,1.125159020163572,1.7582320518176349,-0.2079791828322304
-0.1834500090114031,1.2438037966410411,-0.2255350658371402,0.9249484703422588,1.2241358774522295,-0.4400484152717824
4.471324510938696,1.9576773434597283,-0.0171081178525749,0.2670829528064224,-0.2528194635387641,0.151728127449075
-0.3175209222772926,0.168516504340601,-0.0171081178525749,0.6320838473026678,1.0389964051308234,-0.4052380304058496
-0.3049517741586154,0.7057531530296929,-0.2255350658371402,0.9523775316446392,1.3229462699833172,-0.4458501460827712
-0.258864897723466,1.956863348537472,-1.267669805759967,1.0039960013396705,0.7722083452968868,1.8748421783127485
-0.082896824061986,0.8172704573787922,-1.8929506497136623,2.527928730076657,3.7828049893098665,-0.4400484152717824
-0.3300900703959697,2.1465241654231666,-1.8929506497136623,0.7180426378408368,0.6021504592039096,3.3136714194379704
-0.3426592185146468,2.5323577585726054,-1.8929506497136623,-0.4983390413324495,-0.6111371501383397,1.9444629480446136
-0.3091414901981745,0.844132289813247,-1.4760967537445318,1.6346484344337748,2.2996089919484883,1.8748421783127485
-0.3384695024750878,0.9637895433849084,-1.267669805759967,2.4007183591545926,4.343423953249406,-0.4400484152717824
0.8765481489970353,1.160776314570909,-0.6423889618062708,0.4949385407907649,-0.0848417962359152,-0.7185314941992448
-0.3426592185146468,0.4843465341760066,-0.6423889618062708,1.3381122047631566,2.078585745497372,0.8073237090908093
-0.3426592185146468,-0.4786094588530777,0.8165996740856861,0.0152539332900779,-0.0962829995816201,-0.4052380304058496
-0.3259003543564107,-0.5030293065207637,0.8165996740856861,-0.2454301375128617,-0.2158955800139892,-0.2079791828322304
0.7801846800871772,-0.3972099666274578,1.0250266220702515,-0.1942436215391279,-0.3729520986686654,-0.422643222838816
0.1307786939555252,0.2547999660997582,0.8165996740856861,-0.2827941344050809,-0.3833531926193061,-0.2079791828322304
-0.0870865401015451,-0.3345323576137304,0.8165996740856861,-0.0316130454706825,0.1933874669437262,-0.4052380304058496
1.391883221862798,-0.5339611135664993,1.0250266220702515,-0.4929396198162328,-0.5731731572185008,-0.4052380304058496
-0.1876397250509622,-0.3776740884933089,1.0250266220702515,-0.1288026327625821,-0.0682000459148899,3.3136714194379704
-0.3468489345542059,0.7171490819412797,-1.4760967537445318,2.014767709175427,3.4796131006486872,-0.422643222838816
-0.3342797864355288,0.6170277065037671,-1.8929506497136623,2.136146704859977,2.8976718941103345,-0.422643222838816
0.3863513723686269,1.8860457903011827,0.1913188301319903,-0.4763094015462856,-0.6459808148729864,-0.4052380304058496
-0.2965723420794974,-0.2767387181335402,0.1913188301319903,0.6342436159091545,0.6000702404137815,-0.4052380304058496
-0.3468489345542059,0.9800694418300324,-1.8929506497136623,1.4059289390068377,1.799836427620198,-0.4458501460827712
-0.3384695024750878,0.85634221364709,-1.267669805759967,1.4795770484880328,2.5050305974736444,0.8073237090908093
0.1349684099950842,0.6691233815281639,-0.0171081178525749,0.3854382724418913,0.0243696902458132,-0.5270743774366144
-0.2965723420794974,0.7326149854641475,-0.2255350658371402,1.1048571952625974,1.3265866528660415,-0.2195826444542081
-0.3384695024750878,-0.1285916422829118,0.1913188301319903,0.5800334238863393,0.8231737056550267,0.8073237090908093
2.5901420091766845,1.8884877750679512,-0.850815909790836,-0.1378736609098261,-0.5102465388171239,-0.509669185003648
-0.3342797864355288,0.2263101438207912,-0.0171081178525749,0.5949358272710973,1.050437608476528,-0.4458501460827712
-0.2798134779212612,0.4477167626744776,-0.0171081178525749,0.8834809130977149,1.1003628594396042,-0.2195826444542081
-0.1541219967344898,0.7733147315769575,-1.0592428577754014,1.3899466513188363,0.8772593941983589,-0.4400484152717824
-0.3426592185146468,2.420026459301249,-1.684523701729097,-0.7503840377094426,-0.8774051552747442,-0.0455307201245441
-0.3217106383168516,0.5478381381119901,-1.267669805759967,0.9495698324562066,1.240777627773255,-0.4052380304058496
-0.3342797864355288,2.2686234037615964,-1.4760967537445318,-0.2365750862262664,-0.3069051520820963,-0.0455307201245441
0.4910942733576031,1.1013546852462062,-1.267669805759967,0.9178212339408528,0.6156718813397427,-0.4052380304058496
0.9226350254321848,1.1933361114611567,-0.850815909790836,1.6484709535152895,1.0941222030692197,-0.2195826444542081
-0.3468489345542059,0.6210976811150482,-0.6423889618062708,0.5839210073780153,0.6011103498088456,-0.2195826444542081
-0.2965723420794974,0.2954997122125682,-0.4339620138217054,1.0640375685999997,1.4160360608415523,-0.422643222838816
0.0092769288083129,-0.4476776518073421,0.8165996740856861,-0.0322609760526285,-0.0031932087233849,-0.4400484152717824
-0.3133312062377336,-0.2506908806213418,0.8165996740856861,0.0580173516985138,0.2370720615364175,-0.2195826444542081
-0.1122248363388994,-0.5087272709765571,1.0250266220702515,-0.54844567300294,-0.5040058824467395,-0.7185314941992448
-0.0703276759433089,-0.2547608552326228,0.8165996740856861,-0.0754563481823616,0.0472520969372229,-0.2079791828322304
